"REF_DATE","GEO","DGUID","Type of sales","Type of beverage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002","Quebec","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463284","6.1.1","47234","","","","0"
"2002","Quebec","","Total sales","Spirits","Litres","203","thousands","3","v28463285","6.1.2","6184","","","","0"
"2002","Quebec","","Total sales","Wine","Litres","203","thousands","3","v28463286","6.1.3","12109","","","","0"
"2002","Quebec","","Total sales","Beer","Litres","203","thousands","3","v28463287","6.1.4","28941","","","","0"
"2002","Quebec","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463288","6.2.1","7.8","","","","1"
"2002","Quebec","","Total per capita sales","Spirits","Litres","203","units ","0","v28463289","6.2.2","1.0","","","","1"
"2002","Quebec","","Total per capita sales","Wine","Litres","203","units ","0","v28463290","6.2.3","2.0","","","","1"
"2002","Quebec","","Total per capita sales","Beer","Litres","203","units ","0","v28463291","6.2.4","4.8","","","","1"
"2002","Ontario","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463292","7.1.1","72352","","","","0"
"2002","Ontario","","Total sales","Spirits","Litres","203","thousands","3","v28463293","7.1.2","21619","","","","0"
"2002","Ontario","","Total sales","Wine","Litres","203","thousands","3","v28463294","7.1.3","12291","","","","0"
"2002","Ontario","","Total sales","Beer","Litres","203","thousands","3","v28463295","7.1.4","38443","","","","0"
"2002","Ontario","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463296","7.2.1","7.5","","","","1"
"2002","Ontario","","Total per capita sales","Spirits","Litres","203","units ","0","v28463297","7.2.2","2.3","","","","1"
"2002","Ontario","","Total per capita sales","Wine","Litres","203","units ","0","v28463298","7.2.3","1.3","","","","1"
"2002","Ontario","","Total per capita sales","Beer","Litres","203","units ","0","v28463299","7.2.4","4.0","","","","1"
"2002","Manitoba","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463300","8.1.1","6852","","","","0"
"2002","Manitoba","","Total sales","Spirits","Litres","203","thousands","3","v28463301","8.1.2","2465","","","","0"
"2002","Manitoba","","Total sales","Wine","Litres","203","thousands","3","v28463302","8.1.3","822","","","","0"
"2002","Manitoba","","Total sales","Beer","Litres","203","thousands","3","v28463303","8.1.4","3565","","","","0"
"2002","Manitoba","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463304","8.2.1","7.5","","","","1"
"2002","Manitoba","","Total per capita sales","Spirits","Litres","203","units ","0","v28463305","8.2.2","2.7","","","","1"
"2002","Manitoba","","Total per capita sales","Wine","Litres","203","units ","0","v28463306","8.2.3","0.9","","","","1"
"2002","Manitoba","","Total per capita sales","Beer","Litres","203","units ","0","v28463307","8.2.4","3.9","","","","1"
"2002","Saskatchewan","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463308","9.1.1","5641","","","","0"
"2002","Saskatchewan","","Total sales","Spirits","Litres","203","thousands","3","v28463309","9.1.2","2128","","","","0"
"2002","Saskatchewan","","Total sales","Wine","Litres","203","thousands","3","v28463310","9.1.3","439","","","","0"
"2002","Saskatchewan","","Total sales","Beer","Litres","203","thousands","3","v28463311","9.1.4","3075","","","","0"
"2002","Saskatchewan","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463312","9.2.1","7.1","","","","1"
"2002","Saskatchewan","","Total per capita sales","Spirits","Litres","203","units ","0","v28463313","9.2.2","2.7","","","","1"
"2002","Saskatchewan","","Total per capita sales","Wine","Litres","203","units ","0","v28463314","9.2.3","0.6","","","","1"
"2002","Saskatchewan","","Total per capita sales","Beer","Litres","203","units ","0","v28463315","9.2.4","3.9","","","","1"
"2002","Alberta","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463316","10.1.1","21757","","","","0"
"2002","Alberta","","Total sales","Spirits","Litres","203","thousands","3","v28463317","10.1.2","7487","","","","0"
"2002","Alberta","","Total sales","Wine","Litres","203","thousands","3","v28463318","10.1.3","3073","","","","0"
"2002","Alberta","","Total sales","Beer","Litres","203","thousands","3","v28463319","10.1.4","11198","","","","0"
"2002","Alberta","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463320","10.2.1","9.0","","","","1"
"2002","Alberta","","Total per capita sales","Spirits","Litres","203","units ","0","v28463321","10.2.2","3.1","","","","1"
"2002","Alberta","","Total per capita sales","Wine","Litres","203","units ","0","v28463322","10.2.3","1.3","","","","1"
"2002","Alberta","","Total per capita sales","Beer","Litres","203","units ","0","v28463323","10.2.4","4.6","","","","1"
"2002","British Columbia","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463324","11.1.1","25925","","","","0"
"2002","British Columbia","","Total sales","Spirits","Litres","203","thousands","3","v28463325","11.1.2","7815","","","","0"
"2002","British Columbia","","Total sales","Wine","Litres","203","thousands","3","v28463326","11.1.3","5126","","","","0"
"2002","British Columbia","","Total sales","Beer","Litres","203","thousands","3","v28463327","11.1.4","12984","","","","0"
"2002","British Columbia","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463328","11.2.1","7.7","","","","1"
"2002","British Columbia","","Total per capita sales","Spirits","Litres","203","units ","0","v28463329","11.2.2","2.3","","","","1"
"2002","British Columbia","","Total per capita sales","Wine","Litres","203","units ","0","v28463330","11.2.3","1.5","","","","1"
"2002","British Columbia","","Total per capita sales","Beer","Litres","203","units ","0","v28463331","11.2.4","3.9","","","","1"
"2002","Yukon","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463332","12.1.1","302","","","","0"
"2002","Yukon","","Total sales","Spirits","Litres","203","thousands","3","v28463333","12.1.2","85","","","","0"
"2002","Yukon","","Total sales","Wine","Litres","203","thousands","3","v28463334","12.1.3","44","","","","0"
"2002","Yukon","","Total sales","Beer","Litres","203","thousands","3","v28463335","12.1.4","173","","","","0"
"2002","Yukon","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463336","12.2.1","12.6","","","","1"
"2002","Yukon","","Total per capita sales","Spirits","Litres","203","units ","0","v28463337","12.2.2","3.6","","","","1"
"2002","Yukon","","Total per capita sales","Wine","Litres","203","units ","0","v28463338","12.2.3","1.8","","","","1"
"2002","Yukon","","Total per capita sales","Beer","Litres","203","units ","0","v28463339","12.2.4","7.2","","","","1"
"2002","Northwest Territories including Nunavut","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463340","13.1.1","","..","","","0"
"2002","Northwest Territories including Nunavut","","Total sales","Spirits","Litres","203","thousands","3","v28463341","13.1.2","","..","","","0"
"2002","Northwest Territories including Nunavut","","Total sales","Wine","Litres","203","thousands","3","v28463342","13.1.3","","..","","","0"
"2002","Northwest Territories including Nunavut","","Total sales","Beer","Litres","203","thousands","3","v28463343","13.1.4","","..","","","0"
"2002","Northwest Territories including Nunavut","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463344","13.2.1","8.4","","","","1"
"2002","Northwest Territories including Nunavut","","Total per capita sales","Spirits","Litres","203","units ","0","v28463345","13.2.2","3.4","","","","1"
"2002","Northwest Territories including Nunavut","","Total per capita sales","Wine","Litres","203","units ","0","v28463346","13.2.3","0.8","","","","1"
"2002","Northwest Territories including Nunavut","","Total per capita sales","Beer","Litres","203","units ","0","v28463347","13.2.4","4.3","","","","1"
"2002","Northwest Territories","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v41974856","14.1.1","368","","","","0"
"2002","Northwest Territories","","Total sales","Spirits","Litres","203","thousands","3","v41974857","14.1.2","154","","","","0"
"2002","Northwest Territories","","Total sales","Wine","Litres","203","thousands","3","v41974858","14.1.3","32","","","","0"
"2002","Northwest Territories","","Total sales","Beer","Litres","203","thousands","3","v41974859","14.1.4","182","","","","0"
"2002","Nunavut","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v41974860","15.1.1","34","","","","0"
"2002","Nunavut","","Total sales","Spirits","Litres","203","thousands","3","v41974861","15.1.2","9","","","","0"
"2002","Nunavut","","Total sales","Wine","Litres","203","thousands","3","v41974862","15.1.3","2","","","","0"
"2002","Nunavut","","Total sales","Beer","Litres","203","thousands","3","v41974863","15.1.4","23","","","","0"
"2003","Canada","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463244","1.1.1","197229","","","","0"
"2003","Canada","","Total sales","Spirits","Litres","203","thousands","3","v28463245","1.1.2","53230","","","","0"
"2003","Canada","","Total sales","Wine","Litres","203","thousands","3","v28463246","1.1.3","37229","","","","0"
"2003","Canada","","Total sales","Beer","Litres","203","thousands","3","v28463247","1.1.4","106770","","","","0"
"2003","Canada","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463248","1.2.1","7.7","","","","1"
"2003","Canada","","Total per capita sales","Spirits","Litres","203","units ","0","v28463249","1.2.2","2.1","","","","1"
"2003","Canada","","Total per capita sales","Wine","Litres","203","units ","0","v28463250","1.2.3","1.5","","","","1"
"2003","Canada","","Total per capita sales","Beer","Litres","203","units ","0","v28463251","1.2.4","4.2","","","","1"
"2003","Newfoundland and Labrador","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463252","2.1.1","3459","","","","0"
"2003","Newfoundland and Labrador","","Total sales","Spirits","Litres","203","thousands","3","v28463253","2.1.2","1195","","","","0"
"2003","Newfoundland and Labrador","","Total sales","Wine","Litres","203","thousands","3","v28463254","2.1.3","247","","","","0"
"2003","Newfoundland and Labrador","","Total sales","Beer","Litres","203","thousands","3","v28463255","2.1.4","2018","","","","0"
"2003","Newfoundland and Labrador","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463256","2.2.1","8.0","","","","1"
"2003","Newfoundland and Labrador","","Total per capita sales","Spirits","Litres","203","units ","0","v28463257","2.2.2","2.8","","","","1"
"2003","Newfoundland and Labrador","","Total per capita sales","Wine","Litres","203","units ","0","v28463258","2.2.3","0.6","","","","1"
"2003","Newfoundland and Labrador","","Total per capita sales","Beer","Litres","203","units ","0","v28463259","2.2.4","4.7","","","","1"
"2003","Prince Edward Island","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463260","3.1.1","834","","","","0"
"2003","Prince Edward Island","","Total sales","Spirits","Litres","203","thousands","3","v28463261","3.1.2","303","","","","0"
"2003","Prince Edward Island","","Total sales","Wine","Litres","203","thousands","3","v28463262","3.1.3","93","","","","0"
"2003","Prince Edward Island","","Total sales","Beer","Litres","203","thousands","3","v28463263","3.1.4","437","","","","0"
"2003","Prince Edward Island","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463264","3.2.1","7.5","","","","1"
"2003","Prince Edward Island","","Total per capita sales","Spirits","Litres","203","units ","0","v28463265","3.2.2","2.7","","","","1"
"2003","Prince Edward Island","","Total per capita sales","Wine","Litres","203","units ","0","v28463266","3.2.3","0.8","","","","1"
"2003","Prince Edward Island","","Total per capita sales","Beer","Litres","203","units ","0","v28463267","3.2.4","3.9","","","","1"
"2003","Nova Scotia","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463268","4.1.1","5773","","","","0"
"2003","Nova Scotia","","Total sales","Spirits","Litres","203","thousands","3","v28463269","4.1.2","2008","","","","0"
"2003","Nova Scotia","","Total sales","Wine","Litres","203","thousands","3","v28463270","4.1.3","699","","","","0"
"2003","Nova Scotia","","Total sales","Beer","Litres","203","thousands","3","v28463271","4.1.4","3067","","","","0"
"2003","Nova Scotia","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463272","4.2.1","7.5","","","","1"
"2003","Nova Scotia","","Total per capita sales","Spirits","Litres","203","units ","0","v28463273","4.2.2","2.6","","","","1"
"2003","Nova Scotia","","Total per capita sales","Wine","Litres","203","units ","0","v28463274","4.2.3","0.9","","","","1"
"2003","Nova Scotia","","Total per capita sales","Beer","Litres","203","units ","0","v28463275","4.2.4","4.0","","","","1"
"2003","New Brunswick","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463276","5.1.1","4185","","","","0"
"2003","New Brunswick","","Total sales","Spirits","Litres","203","thousands","3","v28463277","5.1.2","1214","","","","0"
"2003","New Brunswick","","Total sales","Wine","Litres","203","thousands","3","v28463278","5.1.3","494","","","","0"
"2003","New Brunswick","","Total sales","Beer","Litres","203","thousands","3","v28463279","5.1.4","2478","","","","0"
"2003","New Brunswick","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463280","5.2.1","6.7","","","","1"
"2003","New Brunswick","","Total per capita sales","Spirits","Litres","203","units ","0","v28463281","5.2.2","2.0","","","","1"
"2003","New Brunswick","","Total per capita sales","Wine","Litres","203","units ","0","v28463282","5.2.3","0.8","","","","1"
"2003","New Brunswick","","Total per capita sales","Beer","Litres","203","units ","0","v28463283","5.2.4","4.0","","","","1"
"2003","Quebec","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463284","6.1.1","47878","","","","0"
"2003","Quebec","","Total sales","Spirits","Litres","203","thousands","3","v28463285","6.1.2","6363","","","","0"
"2003","Quebec","","Total sales","Wine","Litres","203","thousands","3","v28463286","6.1.3","12647","","","","0"
"2003","Quebec","","Total sales","Beer","Litres","203","thousands","3","v28463287","6.1.4","28869","","","","0"
"2003","Quebec","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463288","6.2.1","7.8","","","","1"
"2003","Quebec","","Total per capita sales","Spirits","Litres","203","units ","0","v28463289","6.2.2","1.0","","","","1"
"2003","Quebec","","Total per capita sales","Wine","Litres","203","units ","0","v28463290","6.2.3","2.1","","","","1"
"2003","Quebec","","Total per capita sales","Beer","Litres","203","units ","0","v28463291","6.2.4","4.7","","","","1"
"2003","Ontario","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463292","7.1.1","73944","","","","0"
"2003","Ontario","","Total sales","Spirits","Litres","203","thousands","3","v28463293","7.1.2","21932","","","","0"
"2003","Ontario","","Total sales","Wine","Litres","203","thousands","3","v28463294","7.1.3","13234","","","","0"
"2003","Ontario","","Total sales","Beer","Litres","203","thousands","3","v28463295","7.1.4","38777","","","","0"
"2003","Ontario","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463296","7.2.1","7.6","","","","1"
"2003","Ontario","","Total per capita sales","Spirits","Litres","203","units ","0","v28463297","7.2.2","2.2","","","","1"
"2003","Ontario","","Total per capita sales","Wine","Litres","203","units ","0","v28463298","7.2.3","1.4","","","","1"
"2003","Ontario","","Total per capita sales","Beer","Litres","203","units ","0","v28463299","7.2.4","4.0","","","","1"
"2003","Manitoba","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463300","8.1.1","6833","","","","0"
"2003","Manitoba","","Total sales","Spirits","Litres","203","thousands","3","v28463301","8.1.2","2467","","","","0"
"2003","Manitoba","","Total sales","Wine","Litres","203","thousands","3","v28463302","8.1.3","839","","","","0"
"2003","Manitoba","","Total sales","Beer","Litres","203","thousands","3","v28463303","8.1.4","3528","","","","0"
"2003","Manitoba","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463304","8.2.1","7.4","","","","1"
"2003","Manitoba","","Total per capita sales","Spirits","Litres","203","units ","0","v28463305","8.2.2","2.7","","","","1"
"2003","Manitoba","","Total per capita sales","Wine","Litres","203","units ","0","v28463306","8.2.3","0.9","","","","1"
"2003","Manitoba","","Total per capita sales","Beer","Litres","203","units ","0","v28463307","8.2.4","3.8","","","","1"
"2003","Saskatchewan","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463308","9.1.1","5529","","","","0"
"2003","Saskatchewan","","Total sales","Spirits","Litres","203","thousands","3","v28463309","9.1.2","2069","","","","0"
"2003","Saskatchewan","","Total sales","Wine","Litres","203","thousands","3","v28463310","9.1.3","425","","","","0"
"2003","Saskatchewan","","Total sales","Beer","Litres","203","thousands","3","v28463311","9.1.4","3034","","","","0"
"2003","Saskatchewan","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463312","9.2.1","7.0","","","","1"
"2003","Saskatchewan","","Total per capita sales","Spirits","Litres","203","units ","0","v28463313","9.2.2","2.6","","","","1"
"2003","Saskatchewan","","Total per capita sales","Wine","Litres","203","units ","0","v28463314","9.2.3","0.5","","","","1"
"2003","Saskatchewan","","Total per capita sales","Beer","Litres","203","units ","0","v28463315","9.2.4","3.8","","","","1"
"2003","Alberta","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463316","10.1.1","21451","","","","0"
"2003","Alberta","","Total sales","Spirits","Litres","203","thousands","3","v28463317","10.1.2","7136","","","","0"
"2003","Alberta","","Total sales","Wine","Litres","203","thousands","3","v28463318","10.1.3","3148","","","","0"
"2003","Alberta","","Total sales","Beer","Litres","203","thousands","3","v28463319","10.1.4","11166","","","","0"
"2003","Alberta","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463320","10.2.1","8.6","","","","1"
"2003","Alberta","","Total per capita sales","Spirits","Litres","203","units ","0","v28463321","10.2.2","2.9","","","","1"
"2003","Alberta","","Total per capita sales","Wine","Litres","203","units ","0","v28463322","10.2.3","1.3","","","","1"
"2003","Alberta","","Total per capita sales","Beer","Litres","203","units ","0","v28463323","10.2.4","4.5","","","","1"
"2003","British Columbia","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463324","11.1.1","26585","","","","0"
"2003","British Columbia","","Total sales","Spirits","Litres","203","thousands","3","v28463325","11.1.2","8255","","","","0"
"2003","British Columbia","","Total sales","Wine","Litres","203","thousands","3","v28463326","11.1.3","5317","","","","0"
"2003","British Columbia","","Total sales","Beer","Litres","203","thousands","3","v28463327","11.1.4","13012","","","","0"
"2003","British Columbia","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463328","11.2.1","7.8","","","","1"
"2003","British Columbia","","Total per capita sales","Spirits","Litres","203","units ","0","v28463329","11.2.2","2.4","","","","1"
"2003","British Columbia","","Total per capita sales","Wine","Litres","203","units ","0","v28463330","11.2.3","1.6","","","","1"
"2003","British Columbia","","Total per capita sales","Beer","Litres","203","units ","0","v28463331","11.2.4","3.8","","","","1"
"2003","Yukon","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463332","12.1.1","306","","","","0"
"2003","Yukon","","Total sales","Spirits","Litres","203","thousands","3","v28463333","12.1.2","85","","","","0"
"2003","Yukon","","Total sales","Wine","Litres","203","thousands","3","v28463334","12.1.3","46","","","","0"
"2003","Yukon","","Total sales","Beer","Litres","203","thousands","3","v28463335","12.1.4","175","","","","0"
"2003","Yukon","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463336","12.2.1","12.7","","","","1"
"2003","Yukon","","Total per capita sales","Spirits","Litres","203","units ","0","v28463337","12.2.2","3.5","","","","1"
"2003","Yukon","","Total per capita sales","Wine","Litres","203","units ","0","v28463338","12.2.3","1.9","","","","1"
"2003","Yukon","","Total per capita sales","Beer","Litres","203","units ","0","v28463339","12.2.4","7.3","","","","1"
"2003","Northwest Territories including Nunavut","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463340","13.1.1","","..","","","0"
"2003","Northwest Territories including Nunavut","","Total sales","Spirits","Litres","203","thousands","3","v28463341","13.1.2","","..","","","0"
"2003","Northwest Territories including Nunavut","","Total sales","Wine","Litres","203","thousands","3","v28463342","13.1.3","","..","","","0"
"2003","Northwest Territories including Nunavut","","Total sales","Beer","Litres","203","thousands","3","v28463343","13.1.4","","..","","","0"
"2003","Northwest Territories including Nunavut","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463344","13.2.1","9.2","","","","1"
"2003","Northwest Territories including Nunavut","","Total per capita sales","Spirits","Litres","203","units ","0","v28463345","13.2.2","4.2","","","","1"
"2003","Northwest Territories including Nunavut","","Total per capita sales","Wine","Litres","203","units ","0","v28463346","13.2.3","0.8","","","","1"
"2003","Northwest Territories including Nunavut","","Total per capita sales","Beer","Litres","203","units ","0","v28463347","13.2.4","4.3","","","","1"
"2003","Northwest Territories","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v41974856","14.1.1","418","","","","0"
"2003","Northwest Territories","","Total sales","Spirits","Litres","203","thousands","3","v41974857","14.1.2","195","","","","0"
"2003","Northwest Territories","","Total sales","Wine","Litres","203","thousands","3","v41974858","14.1.3","38","","","","0"
"2003","Northwest Territories","","Total sales","Beer","Litres","203","thousands","3","v41974859","14.1.4","185","","","","0"
"2003","Nunavut","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v41974860","15.1.1","35","","","","0"
"2003","Nunavut","","Total sales","Spirits","Litres","203","thousands","3","v41974861","15.1.2","9","","","","0"
"2003","Nunavut","","Total sales","Wine","Litres","203","thousands","3","v41974862","15.1.3","2","","","","0"
"2003","Nunavut","","Total sales","Beer","Litres","203","thousands","3","v41974863","15.1.4","24","","","","0"
"2004","Canada","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463244","1.1.1","202014","","","","0"
"2004","Canada","","Total sales","Spirits","Litres","203","thousands","3","v28463245","1.1.2","54683","","","","0"
"2004","Canada","","Total sales","Wine","Litres","203","thousands","3","v28463246","1.1.3","38611","","","","0"
"2004","Canada","","Total sales","Beer","Litres","203","thousands","3","v28463247","1.1.4","108720","","","","0"
"2004","Canada","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463248","1.2.1","7.8","","","","1"
"2004","Canada","","Total per capita sales","Spirits","Litres","203","units ","0","v28463249","1.2.2","2.1","","","","1"
"2004","Canada","","Total per capita sales","Wine","Litres","203","units ","0","v28463250","1.2.3","1.5","","","","1"
"2004","Canada","","Total per capita sales","Beer","Litres","203","units ","0","v28463251","1.2.4","4.2","","","","1"
"2004","Newfoundland and Labrador","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463252","2.1.1","3719","","","","0"
"2004","Newfoundland and Labrador","","Total sales","Spirits","Litres","203","thousands","3","v28463253","2.1.2","1324","","","","0"
"2004","Newfoundland and Labrador","","Total sales","Wine","Litres","203","thousands","3","v28463254","2.1.3","232","","","","0"
"2004","Newfoundland and Labrador","","Total sales","Beer","Litres","203","thousands","3","v28463255","2.1.4","2163","","","","0"
"2004","Newfoundland and Labrador","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463256","2.2.1","8.6","","","","1"
"2004","Newfoundland and Labrador","","Total per capita sales","Spirits","Litres","203","units ","0","v28463257","2.2.2","3.1","","","","1"
"2004","Newfoundland and Labrador","","Total per capita sales","Wine","Litres","203","units ","0","v28463258","2.2.3","0.5","","","","1"
"2004","Newfoundland and Labrador","","Total per capita sales","Beer","Litres","203","units ","0","v28463259","2.2.4","5.0","","","","1"
"2004","Prince Edward Island","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463260","3.1.1","848","","","","0"
"2004","Prince Edward Island","","Total sales","Spirits","Litres","203","thousands","3","v28463261","3.1.2","302","","","","0"
"2004","Prince Edward Island","","Total sales","Wine","Litres","203","thousands","3","v28463262","3.1.3","97","","","","0"
"2004","Prince Edward Island","","Total sales","Beer","Litres","203","thousands","3","v28463263","3.1.4","449","","","","0"
"2004","Prince Edward Island","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463264","3.2.1","7.6","","","","1"
"2004","Prince Edward Island","","Total per capita sales","Spirits","Litres","203","units ","0","v28463265","3.2.2","2.7","","","","1"
"2004","Prince Edward Island","","Total per capita sales","Wine","Litres","203","units ","0","v28463266","3.2.3","0.9","","","","1"
"2004","Prince Edward Island","","Total per capita sales","Beer","Litres","203","units ","0","v28463267","3.2.4","4.0","","","","1"
"2004","Nova Scotia","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463268","4.1.1","6023","","","","0"
"2004","Nova Scotia","","Total sales","Spirits","Litres","203","thousands","3","v28463269","4.1.2","2089","","","","0"
"2004","Nova Scotia","","Total sales","Wine","Litres","203","thousands","3","v28463270","4.1.3","765","","","","0"
"2004","Nova Scotia","","Total sales","Beer","Litres","203","thousands","3","v28463271","4.1.4","3169","","","","0"
"2004","Nova Scotia","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463272","4.2.1","7.8","","","","1"
"2004","Nova Scotia","","Total per capita sales","Spirits","Litres","203","units ","0","v28463273","4.2.2","2.7","","","","1"
"2004","Nova Scotia","","Total per capita sales","Wine","Litres","203","units ","0","v28463274","4.2.3","1.0","","","","1"
"2004","Nova Scotia","","Total per capita sales","Beer","Litres","203","units ","0","v28463275","4.2.4","4.1","","","","1"
"2004","New Brunswick","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463276","5.1.1","4298","","","","0"
"2004","New Brunswick","","Total sales","Spirits","Litres","203","thousands","3","v28463277","5.1.2","1251","","","","0"
"2004","New Brunswick","","Total sales","Wine","Litres","203","thousands","3","v28463278","5.1.3","505","","","","0"
"2004","New Brunswick","","Total sales","Beer","Litres","203","thousands","3","v28463279","5.1.4","2542","","","","0"
"2004","New Brunswick","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463280","5.2.1","6.9","","","","1"
"2004","New Brunswick","","Total per capita sales","Spirits","Litres","203","units ","0","v28463281","5.2.2","2.0","","","","1"
"2004","New Brunswick","","Total per capita sales","Wine","Litres","203","units ","0","v28463282","5.2.3","0.8","","","","1"
"2004","New Brunswick","","Total per capita sales","Beer","Litres","203","units ","0","v28463283","5.2.4","4.1","","","","1"
"2004","Quebec","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463284","6.1.1","48665","","","","0"
"2004","Quebec","","Total sales","Spirits","Litres","203","thousands","3","v28463285","6.1.2","6449","","","","0"
"2004","Quebec","","Total sales","Wine","Litres","203","thousands","3","v28463286","6.1.3","13179","","","","0"
"2004","Quebec","","Total sales","Beer","Litres","203","thousands","3","v28463287","6.1.4","29037","","","","0"
"2004","Quebec","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463288","6.2.1","7.8","","","","1"
"2004","Quebec","","Total per capita sales","Spirits","Litres","203","units ","0","v28463289","6.2.2","1.0","","","","1"
"2004","Quebec","","Total per capita sales","Wine","Litres","203","units ","0","v28463290","6.2.3","2.1","","","","1"
"2004","Quebec","","Total per capita sales","Beer","Litres","203","units ","0","v28463291","6.2.4","4.7","","","","1"
"2004","Ontario","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463292","7.1.1","74895","","","","0"
"2004","Ontario","","Total sales","Spirits","Litres","203","thousands","3","v28463293","7.1.2","22225","","","","0"
"2004","Ontario","","Total sales","Wine","Litres","203","thousands","3","v28463294","7.1.3","13515","","","","0"
"2004","Ontario","","Total sales","Beer","Litres","203","thousands","3","v28463295","7.1.4","39156","","","","0"
"2004","Ontario","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463296","7.2.1","7.5","","","","1"
"2004","Ontario","","Total per capita sales","Spirits","Litres","203","units ","0","v28463297","7.2.2","2.2","","","","1"
"2004","Ontario","","Total per capita sales","Wine","Litres","203","units ","0","v28463298","7.2.3","1.4","","","","1"
"2004","Ontario","","Total per capita sales","Beer","Litres","203","units ","0","v28463299","7.2.4","3.9","","","","1"
"2004","Manitoba","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463300","8.1.1","7044","","","","0"
"2004","Manitoba","","Total sales","Spirits","Litres","203","thousands","3","v28463301","8.1.2","2543","","","","0"
"2004","Manitoba","","Total sales","Wine","Litres","203","thousands","3","v28463302","8.1.3","845","","","","0"
"2004","Manitoba","","Total sales","Beer","Litres","203","thousands","3","v28463303","8.1.4","3656","","","","0"
"2004","Manitoba","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463304","8.2.1","7.6","","","","1"
"2004","Manitoba","","Total per capita sales","Spirits","Litres","203","units ","0","v28463305","8.2.2","2.7","","","","1"
"2004","Manitoba","","Total per capita sales","Wine","Litres","203","units ","0","v28463306","8.2.3","0.9","","","","1"
